forward bid,hydrogen production
9.852941176470587,0.0
10.0,0.0
10.0,10.0
0.0,10.0
10.0,3.7745098039215677
0.0,0.0
10.0,0.0
0.0,6.666666666666666
0.0,0.0
0.0,0.0
9.509803921568627,0.0
0.0,9.558823529411764
9.901960784313726,0.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,0.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.852941176470587,0.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.9803921568627487
0.0,0.0
10.0,0.0
0.0,9.509803921568627
0.0,9.509803921568627
0.0,0.0
9.558823529411764,0.0
0.0,10.0
9.803921568627452,0.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
9.950980392156865,0.0
0.0,0.0
10.0,0.0
9.362745098039213,0.0
10.0,0.0
10.0,0.0
9.509803921568627,0.0
10.0,10.0
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,9.509803921568627
0.0,0.0
9.06862745098039,0.49019607843137436
9.901960784313726,0.0
0.0,10.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
9.950980392156865,0.0
0.0,0.0
9.362745098039216,0.0
9.90196078431373,0.0
10.0,0.0
10.0,0.0
8.529411764705882,0.0
10.0,0.0
10.0,0.588235294117645
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,9.509803921568627
0.0,0.0
0.0,9.901960784313726
9.803921568627452,0.0
0.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,10.0
9.950980392156865,0.0
0.0,0.0
10.0,0.0
0.0,0.0
9.901960784313726,0.0
9.117647058823536,0.0
10.0,0.0
10.0,0.0
7.696078431372549,0.0
10.0,0.0
10.0,0.0
0.0,10.0
9.509803921568627,0.0
8.921568627450982,0.588235294117645
9.509803921568627,0.0
0.0,9.558823529411764
0.0,9.901960784313726
10.0,0.0
9.950980392156865,0.0
0.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,9.950980392156865
10.0,0.0
0.0,0.0
9.362745098039216,0.0
9.901960784313726,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
5.980392156862745,0.0
10.0,0.6372549019607803
10.0,10.0
0.0,9.509803921568627
10.0,0.0
0.0,0.0
10.0,0.0
0.0,9.901960784313726
0.0,0.0
9.950980392156865,0.0
10.0,0.0
0.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,9.950980392156865
10.0,0.0
0.0,0.0
9.901960784313726,0.0
0.0,0.0
10.0,0.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
7.352941176470589,0.0
10.0,0.7352941176470562
10.0,0.0
0.0,9.509803921568627
10.0,0.0
0.0,0.0
10.0,0.0
0.0,9.803921568627452
0.0,9.950980392156865
0.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
9.117647058823529,0.0
0.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
6.666666666666666,0.0
10.0,0.6862745098039227
10.0,10.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,9.950980392156865
0.0,0.0
0.0,0.0
10.0,0.0
0.0,10.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
0.0,9.362745098039216
10.0,0.0
0.0,0.0
9.754901960784313,0.0
0.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.509803921568627,0.0
10.0,0.09803921568627061
10.0,0.0
0.0,10.0
9.901960784313726,0.0
0.0,0.0
9.950980392156865,0.0
0.0,10.0
0.0,10.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
10.0,0.0
9.362745098039216,0.0
0.0,9.901960784313726
10.0,0.0
9.754901960784313,0.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.509803921568627,0.0
10.0,0.0
10.0,0.0
0.0,9.90196078431373
9.803921568627452,0.0
0.0,0.0
10.0,0.0
0.0,10.0
0.0,10.0
0.0,10.0
9.950980392156865,0.0
0.0,9.950980392156865
10.0,0.0
9.362745098039216,0.0
9.901960784313726,0.0
8.970588235294123,0.1470588235294059
10.0,0.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.509803921568627,0.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,10.0
0.0,10.0
0.0,0.24509803921569073
9.950980392156865,0.0
0.0,10.0
9.362745098039216,0.0
10.0,0.0
10.0,0.0
0.0,9.754901960784313
10.0,0.0
0.0,0.0
10.0,0.0
0.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.558823529411764,0.0
10.0,0.0
10.0,10.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,10.0
0.0,0.0
9.264705882352946,0.6862745098039191
10.0,0.0
0.0,9.362745098039216
9.901960784313726,0.0
10.0,0.0
10.0,0.0
0.0,9.950980392156865
10.0,0.0
0.0,0.0
10.0,0.0
0.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.901960784313726,0.0
9.60784313725491,0.19607843137254122
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,9.950980392156865
0.0,9.950980392156865
10.0,0.0
9.362745098039216,0.0
0.0,9.901960784313726
9.117647058823529,0.0
9.754901960784313,0.0
9.950980392156865,0.0
0.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.803921568627452,0.0
10.0,0.0
9.31372549019608,0.6862745098039191
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,9.950980392156865
0.0,0.0
0.0,9.362745098039216
9.901960784313726,0.0
0.0,10.0
9.754901960784313,0.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,0.0
10.0,0.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
9.950980392156865,0.0
10.0,0.0
0.0,10.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,10.0
0.0,0.0
9.901960784313726,0.0
9.117647058823529,0.0
0.0,10.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
0.0,0.0
10.0,0.0
0.0,0.0
9.950980392156865,0.0
