forward bid,hydrogen production
9.075892698181097,0.0
10.0,0.0
8.935497436317624,0.0
8.318688194979622,1.6813118050203784
7.536870725095254,0.0
6.250459396315589,0.0
7.488132746724993,0.0
6.195424792791414,0.0
9.305604441552202,0.0
-2.4364821192090433,10.0
-0.017963128947823037,10.0
9.49936294674032,0.5006370532596804
0.0,10.0
0.48309696499981314,9.516903035000187
5.39846756229684,4.60153243770316
9.233154037094923,0.7668459629050766
8.281713244685935,1.7182867553140646
10.0,0.0
8.317989674123787,1.6820103258762131
4.650240009095164,5.349759990904836
9.46054426457907,0.5394557354209297
4.714249978545396,5.285750021454604
9.935990030549766,0.0640099694502343
9.524554234029305,0.47544576597069543
10.0,0.0
8.935497436317624,1.0645025636823764
8.318688194979622,0.0
7.536870725095254,2.4631292749047464
6.250459396315589,0.0
7.488132746724993,2.511867253275007
6.195424792791414,0.0
9.305604441552202,0.0
7.563517880790957,0.0
-0.017963128947823037,10.0
-0.5006370532596804,10.0
10.0,0.0
0.4830969649998096,9.51690303500019
4.259329251369479,5.740670748630521
9.233154037094923,0.7668459629050766
10.0,0.0
10.0,0.0
8.317989674123787,0.26685793969242155
1.5168008675973113,8.483199132402689
10.0,0.0
1.5808108370475367,8.419189162952463
6.802550889051915,3.197449110948085
9.524554234029305,0.47544576597069543
6.866560858502149,3.133439141497851
8.935497436317624,0.0
8.318688194979622,1.6813118050203784
7.536870725095254,0.0
6.250459396315589,0.0
7.488132746724993,0.0
6.195424792791414,0.0
9.305604441552202,0.0
7.563517880790957,2.4364821192090433
9.982036871052177,0.0
-0.5006370532596804,10.0
0.0,10.0
10.0,0.0
-0.48309696499981136,10.0
-0.7668459629050766,10.0
0.0,10.0
10.0,0.0
8.317989674123787,1.6820103258762131
10.0,0.0
10.0,0.0
5.189695744516094,4.810304255483906
9.935990030549766,0.0640099694502343
9.524554234029305,0.47544576597069543
6.866560858502149,3.133439141497851
10.0,0.0
8.318688194979622,0.0
7.536870725095254,2.4631292749047464
6.250459396315589,3.7495406036844114
7.488132746724993,2.511867253275007
6.195424792791414,0.0
9.305604441552202,0.0
7.563517880790957,0.0
9.982036871052177,0.017963128947823037
9.49936294674032,0.5006370532596804
0.0,10.0
0.0,10.0
-0.48309696499981136,10.0
-0.7668459629050766,10.0
0.0,10.0
10.0,0.0
8.317989674123787,1.6820103258762131
10.0,0.0
10.0,0.0
5.189695744516094,2.849052911657493
9.935990030549766,0.0640099694502343
9.524554234029305,0.47544576597069543
6.866560858502149,3.133439141497851
10.0,0.0
8.203958114452487,1.7960418855475133
7.536870725095254,0.0
6.250459396315589,0.0
7.488132746724993,0.0
6.195424792791414,3.804575207208586
9.305604441552202,0.0
