forward bid,hydrogen production
-10.0,0.0
-10.0,0.0
3.9322378543516248,6.067762145648375
-10.0,0.0
9.049480400428875,0.0
-1.8175084987415033,10.0
-3.4760321985204348,0.0
0.0,10.0
7.040881413546851,0.0
5.5045269986589,0.0
-2.5214412443442473,10.0
7.1518878042909515,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,10.0
10.0,0.0
2.882078854078859,0.0
0.5100071298492788,0.0
10.0,0.0
10.0,0.0
1.4208446529302345,0.0
-7.271363462314711,10.0
-7.404184042535748,9.816706184008002
10.0,0.0
4.056914884529111,0.0
3.231680927271811,0.0
10.0,0.0
10.0,0.0
2.4319308815543583,0.0
1.9426794183418359,8.057320581658164
10.0,0.0
0.123432254679479,0.0
3.792577893239457,0.0
9.641011777467899,0.0
1.9060883935157993,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
7.874026765666164,2.125973234333836
10.0,0.0
0.0,10.0
-1.1504493305940002,10.0
10.0,0.0
-10.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
10.0,0.0
7.934238634698837,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,10.0
-10.0,0.0
10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
