forward bid,hydrogen production
4.82034085741948,5.17965914258052
-10.0,0.0
3.947356448650125,6.052643551349875
-10.0,0.0
10.0,0.0
-2.1372393039798343,10.0
-2.209435201290608,0.0
0.0,0.0
7.841091069560023,0.0
6.776302777970436,0.0
10.0,0.0
7.028722913029915,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,10.0
4.103573732430558,5.896426267569442
-10.0,0.0
1.8989805980514785,8.101019401948522
-10.0,10.0
-10.0,0.0
3.997445669517962,6.002554330482038
1.6582991992793725,0.0
10.0,0.0
1.9963594954231145,0.0
2.3922323864424584,0.0
-5.233960113309825,1.75571429397894
0.0,10.0
0.0,10.0
10.0,0.0
5.02398257409302,0.0
10.0,0.0
1.6095568393209991,0.0
3.776875235098627,6.223124764901373
2.5042193974391096,0.0
10.0,0.0
1.4013780109532306,0.0
4.99363258141974,0.0
10.0,0.0
2.286825586369465,0.0
10.0,0.0
7.424051139351917,0.0
10.0,0.0
10.0,0.0
7.978839058880313,2.021160941119687
0.0,10.0
0.0,10.0
10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
8.685347665895417,1.3146523341045828
7.7756230540161395,0.0
10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,8.685347665895417
-10.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
0.0,10.0
7.110716026289031,2.8892839737109686
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-4.231765141570165,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.932533828084047,9.067466171915953
-10.0,0.0
-10.0,0.0
-3.777057544184431,10.0
-10.0,0.0
2.009907696538445,7.990092303461555
7.057558475377506,2.9424415246224944
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
1.7581103279754515,8.241889672024548
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
2.1502432780896186,7.849756721910381
1.1737195857612317,8.826280414238768
-10.0,0.0
-10.0,0.0
1.9412377019295186,0.0
1.0887017962792243,0.0
3.6391026825969783,0.0
10.0,0.0
10.0,0.0
5.8429406925237775,0.0
10.0,0.0
9.935307293187206,0.0
10.0,0.0
0.0,9.999999999999998
0.0,10.0
0.0,10.0
0.0,10.0
10.0,0.0
0.0,10.0
8.197210535710502,1.8027894642894982
0.0,10.0
-2.299551937012989,0.0
-1.1377507183602482,0.0
8.42042261682565,1.5795773831743496
10.0,0.0
10.0,0.0
6.74623077865531,3.2537692213446903
5.708233419537291,4.291766580462709
5.061856335268846,0.0
4.974579475769346,5.025420524230654
3.4961533019270523,0.0
10.0,0.0
1.361012382568589,0.0
7.813660787311924,0.0
-10.0,0.0
0.0,10.0
10.0,0.0
2.704829899761071,0.0
9.01352947677984,0.9864705232201585
6.939793696722059,3.0602063032779414
10.0,0.0
-10.0,0.0
10.0,0.0
5.883057751420429,4.116942248579571
10.0,0.0
3.0937356267224363,6.906264373277564
10.0,0.0
2.299608839276942,0.0
4.11637678912534,5.88362321087466
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.474271388826395,0.0
-10.0,0.0
8.258234989294287,1.7417650107057128
10.0,0.0
6.961859840016835,0.0
10.0,0.0
7.140894480986624,0.0
8.648594843437508,1.3514051565624925
10.0,0.0
-0.6348272084513269,10.0
0.0,10.0
-1.253607372244641,10.0
-10.0,10.0
-10.0,0.03767371432267552
0.0,0.0
-3.0442042361161263,10.0
0.0,0.0
10.0,0.0
10.0,0.0
9.553968072301199,0.44603192769880096
9.789307331271104,0.21069266872889614
10.0,0.0
9.265052504871527,0.0
10.0,0.0
10.0,0.0
6.259212671094705,3.740787328905295
8.27816063099225,1.7218393690077498
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
6.157025008663416,3.8429749913365843
10.0,0.0
0.0,10.0
0.0,10.0
-9.701524009342759,10.0
-6.5360042916363685,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
9.959773614598609,0.0
8.881681372210059,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-0.7639104289427667,10.0
0.0,10.0
0.0,10.0
10.0,0.0
-7.239124244688576,0.0
0.0,10.0
-3.338320152611507,3.7558857332148
10.0,0.0
10.0,0.0
9.839675613270648,0.1603243867293518
-10.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
3.916210119944152,6.083789880055848
-10.0,0.0
10.0,0.0
-10.0,10.0
-5.820772346212025,10.0
10.0,0.0
10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
4.2260496698137215,0.0
10.0,0.0
1.7832783290159888,8.216721670984011
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
7.396915491304195,0.0
0.0,10.0
-0.6631199430434318,10.0
0.0,10.0
0.0,10.0
0.0,10.0
10.0,0.0
10.0,0.0
0.0,0.0
0.0,0.0
0.0,10.0
10.0,0.0
0.0,10.0
0.0,0.0
9.864570760850969,0.1354292391490315
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
1.7951153022915403,8.20488469770846
-10.000000000000002,6.407348121925471
-10.0,0.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
6.634648519214876,3.365351480785124
10.0,0.0
8.113013539568088,1.8869864604319115
10.0,0.0
0.0,10.0
0.0,10.0
10.0,0.0
0.0,10.0
10.0,0.0
10.0,0.0
7.407677423859336,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
5.03901304639824,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,10.0
10.0,0.0
10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
0.0,10.0
10.0,0.0
7.154520564587628,2.845479435412372
10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,10.0
10.0,0.0
2.845479435412372,7.154520564587628
-10.0,0.0
10.0,0.0
9.025918752967623,0.0
10.0,0.0
-10.0,0.0
0.0,10.0
0.0,10.0
-4.586570305694114,10.0
-10.0,0.0
-10.0,0.0
0.0,10.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
0.0,0.0
0.0,10.0
0.0,10.0
10.0,0.0
-10.0,10.0
-10.0,0.0
10.0,0.0
4.690811458294697,5.309188541705303
10.0,0.0
8.562377770822916,0.0
7.278831965812572,0.0
6.3495504719684615,0.0
2.597713215759001,0.0
7.930994874655376,2.069005125344624
7.378193667049927,2.621806332950073
9.773721460613253,0.0
10.0,0.0
6.118443217637772,0.0
8.640321575760193,0.0
7.229375168243339,0.0
10.0,0.0
8.990611659310124,0.0
-10.0,10.0
-10.0,10.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
6.316980577220742,3.6830194227792576
10.0,0.0
10.0,0.0
7.3304029983839305,2.6695970016160695
7.2141564440453365,0.0
6.8313957306750295,3.1686042693249705
5.721532378588087,4.278467621411913
10.0,0.0
6.402257086538658,3.5977429134613423
-10.0,10.0
-10.0,0.0
-10.0,2.602568771406448
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
8.420361909050095,0.0
0.0,10.0
10.0,0.0
-4.680926312166935,10.0
10.0,0.0
-10.0,10.0
2.4512038648277734,7.548796135172227
-0.1680239373247847,10.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.94756708826522,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.625030416970757,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
7.548796135172227,2.4512038648277734
-10.0,0.0
-6.76926537346341,10.0
-5.219275625996072,10.0
-8.457334173407949,10.0
-10.0,1.257854290443742
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
1.257854290443742,8.742145709556258
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
2.4349929673234794,7.565007032676521
-10.0,0.0
-10.0,0.0
-10.0,8.85670722188953
0.19740982407391527,9.802590175926085
-10.0,0.0
2.940178255411258,0.0
3.8877332231574826,0.0
10.0,0.0
5.12890478798206,0.0
3.7203980743300855,0.0
9.336160014563022,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
8.659297397815616,1.3407026021843844
10.0,0.0
10.0,0.0
10.0,0.0
0.0,10.0
-10.0,10.0
0.0,10.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
0.18043340814837094,9.819566591851629
-10.0,0.0
-10.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
9.525218620113003,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.819566591851629,0.18043340814837094
10.0,0.0
10.0,0.0
0.0,10.0
0.0,0.0
0.0,10.0
0.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
8.820989350991251,0.0
10.0,0.0
9.98157606529991,0.018423934700090072
0.887427753711677,0.0
10.0,0.0
3.6867552520079987,1.7637485705002565
10.0,0.0
3.1651947472360673,0.0
10.0,0.0
1.7821725052003465,8.217827494799653
-10.0,10.0
0.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-3.335024704698421,10.0
0.0,10.0
-2.0725857113638906,10.0
-10.0,10.0
-8.843985244537071,10.0
-8.10877559153343,10.0
-10.0,0.0
-7.803878162117003,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
2.7296904745467874,7.270309525453213
0.03086864040957593,9.969131359590424
-10.0,0.0
3.1841329581368507,6.815867041863149
10.0,0.0
8.369033585207218,0.0
9.44029096509561,0.0
7.579056130418632,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.430028290348444,0.0
10.0,0.0
-1.508836713386934,0.0
0.0,10.0
-0.369068198573526,2.4368202270818697
0.0,0.0
-0.9848102090280921,0.0
10.0,0.0
7.6981920750526,2.3018079249473997
10.0,0.0
8.592080288989,1.4079197110110009
9.008805840400765,0.0
10.0,0.0
10.0,0.0
4.522929792697389,5.477070207302611
5.3356607122137785,0.0
3.9884705818853994,0.0
1.734122619129936,8.265877380870064
0.9685008749628287,0.0
0.47919110045083085,0.0
5.876114887230596,4.123885112769404
3.943750270250451,6.056249729749549
8.10736198968776,1.8926380103122398
6.738095901183953,3.2619040988160473
2.874622973092655,0.0
5.224172402860187,4.775827597139813
6.596762993434339,0.0
2.698977152485602,0.0
0.0,10.0
0.0,10.0
-3.7398278274739187,10.0
-4.953829180618604,0.0
-3.436885542607211,0.0
10.0,0.0
10.0,0.0
10.0,0.0
4.332472122705376,0.0
4.866575810871723,0.0
4.394112674024214,5.605887325975786
8.931882473536145,0.0
2.4770228958954483,0.0
7.399194511370487,0.0
10.0,0.0
8.232838811930245,0.0
6.334372949389771,3.6656270506102286
4.928021464429712,0.0
3.92203886089812,0.0
6.114031097593873,0.0
3.944716188268499,6.055283811731501
5.3267981883175155,4.6732018116824845
-10.0,0.0
-10.0,0.0
10.0,0.0
0.0,10.0
0.0,10.0
8.95644010953543,1.0435598904645698
10.0,0.0
8.087558653196536,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
1.0435598904645698,8.95644010953543
-10.0,0.0
-10.0,0.0
-8.93934257136291,10.0
-7.847601855921684,10.0
4.584929011770424,5.415070988229576
-10.0,0.0
5.35815163807276,4.64184836192724
4.7840853619968255,0.0
6.017523985875247,3.982476014124753
9.034817274099773,0.0
10.0,0.0
9.415243607526385,0.0
9.69805831329206,0.0
10.0,0.0
8.903367228384786,0.0
10.0,0.0
9.601916259963675,0.0
10.0,0.0
2.4498260012988524,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
2.773392984824694,7.226607015175306
-5.978214171058835,10.0
-2.000313662641382,10.0
-10.0,10.0
-10.0,0.0
-2.4358039080151794,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
6.8178252700846,3.1821747299154
7.954173219568411,2.0458267804315886
6.575562850308042,3.4244371496919577
6.491729114566861,3.508270885433139
6.925765327854492,3.074234672145508
-10.0,0.0
5.234944217617592,4.765055782382408
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-0.9544549081645428,0.0
0.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
9.154521272774893,0.0
9.688853158544243,0.31114684145575744
10.0,0.0
10.0,0.0
4.754813315662311,0.0
10.0,0.0
9.994964712164577,0.005035287835422508
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
0.0,10.0
0.31618212929117995,9.68381787070882
10.0,0.0
10.0,0.0
10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-5.343597376023501,10.0
-10.0,0.0
0.815999036311652,9.184000963688348
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
7.711355758452511,2.2886442415474892
-10.0,0.0
-10.0,0.0
5.311236735257488,4.688763264742512
6.161408469978347,3.8385915300216533
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
0.0,10.0
-5.2633592330836425,10.0
-10.0,0.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
0.0,10.0
0.0,10.0
-0.3900483560037067,0.0
0.0,0.0
-1.3268275766944484,0.0
0.0,10.0
0.0,10.0
0.0,10.0
0.0,10.0
0.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-3.0475321700071785,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-5.254014871552934,10.0
-10.0,0.0
-3.4356102619794706,10.0
-10.0,0.0
-10.0,0.0
0.0,10.0
0.0,10.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
1.9214336751213317,8.078566324878668
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-6.918315905625011,0.0
0.0,10.0
-8.633477784881467,10.0
0.0,0.0
1.5602265605661296,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,10.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,10.0
-10.0,0.0
0.0,10.0
0.0,10.0
-10.0,0.0
-5.9496254833007,10.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
0.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.352784963379426,0.0
10.0,0.0
9.705151292188901,0.0
10.0,0.0
9.616596246058505,0.0
10.0,0.0
0.0,10.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-3.132742633956516,10.0
-4.916533116270422,10.0
-10.0,0.0
0.6090180076371432,9.390981992362857
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
6.600939301107578,0.0
0.0,10.0
-3.207845642237059,0.0
0.0,10.0
-0.2462607765690219,0.0
-0.2664783685032628,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.9341012859075999,0.0
-1.327740927564017,0.0
0.0,10.0
-0.5567390146102742,0.0
0.0,10.0
-2.3014535451410207,0.0
0.0,10.0
-0.7571117143387198,0.0
0.0,10.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
5.829305530743354,4.170694469256646
-10.0,0.0
-10.0,0.0
-10.0,0.0
4.4642004315338415,5.5357995684661585
5.1083328427835095,4.8916671572164905
6.627345570676761,3.372654429323239
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.4369875301617778,9.563012469838222
0.0,0.0
1.5501760392260162,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
0.1358509792155207,9.86414902078448
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,10.0
-10.0,10.0
0.0,10.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-7.801430398442227,10.0
0.0,10.0
0.0,10.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-3.689699313366676,10.0
-6.026539908452749,10.0
-6.276346070502389,10.0
-10.0,10.0
-6.432125772560777,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-6.748922675353039,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-4.987792338291478,10.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,10.0
0.0,0.0
-1.0873865813434218,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-8.179678956721805,10.0
-10.0,0.0
-10.0,0.0
-3.0650012822118864,10.0
-8.661499732505934,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-3.0889796772195073,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-1.746008844717931,0.0
0.0,0.0
10.0,0.0
0.0,0.0
-4.786565099593217,10.0
0.0,10.0
0.0,0.0
-2.411697059779369,10.0
-1.7609819967152731,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-5.8377186872348314,10.0
-3.861129592617063,10.0
-3.2612071152517528,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-4.104429760850952,10.0
-10.0,0.0
-3.1512862970334723,10.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-3.449088530571758,10.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-0.7438902912647869,0.0
0.0,0.0
-0.48240990992602306,0.0
0.0,0.0
-0.7019792398136051,0.0
0.0,0.0
0.0,10.0
0.0,0.0
0.0,10.0
0.0,0.0
0.0,10.0
0.0,0.0
0.0,10.0
0.0,10.0
-0.28786956586640144,0.0
0.0,0.0
0.0,0.0
0.0,10.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,10.0
0.0,0.0
0.0,10.0
-0.14717141422540791,0.0
0.0,10.0
0.0,10.0
-1.1169795217386742,0.0
0.0,10.0
0.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
2.278331167664609,0.0
9.009481198306583,0.0
10.0,0.0
5.768088274387408,0.0
8.294536707844266,0.0
8.174161816409013,0.0
10.0,0.0
5.458723663604163,4.541276336395837
10.0,0.0
10.0,0.0
-10.0,5.458723663604163
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
0.023246540695611273,9.976753459304389
1.4480415730533627,0.0
1.5621307226214276,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,10.0
0.0,10.0
-9.771256475989057,10.0
-5.306628555096483,10.0
0.0,10.0
0.0,10.0
-7.231924957106637,0.0
0.0,0.0
0.0,0.0
-1.9387734789988382,0.0
0.0,10.0
0.0,0.0
-0.22551331671751562,0.0
0.0,10.0
0.0,0.0
-0.8595134525490877,0.0
0.0,0.0
-0.8609352686159024,0.0
-1.702506272906902,0.0
-0.32383200462588846,0.0
-0.07669203801254021,0.0
0.0,10.0
0.0,0.0
0.0,10.0
0.0,10.0
0.0,0.0
0.0,10.0
0.0,10.0
0.0,10.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,10.0
0.0,0.0
-0.30652984880690504,0.0
-0.943770079537467,0.0
0.0,10.0
-4.864277265563808,10.0
-7.60605896269003,10.0
-2.9692689849711575,10.0
0.0,0.0
-0.021276163249808633,0.0
-0.5004734959088779,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-5.961156506081229,10.0
-8.214205577105538,10.0
-10.0,0.0
-4.967225862415275,10.0
-7.8293491660828805,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
0.0,10.0
-3.527007046820323,10.0
-3.858857032410434,10.0
-2.7457359680929656,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
0.0,10.0
-10.0,0.0
-6.025542722801117,10.0
-2.4349696746696603,10.0
0.0,0.0
0.0,10.0
-10.0,0.0
0.0,10.0
0.0,10.0
0.0,10.0
0.0,0.0
0.0,10.0
-10.0,0.0
-1.0440532398406077,0.0
0.0,0.0
0.0,10.0
10.0,0.0
0.0,10.0
0.0,0.0
0.0,0.0
-3.122676052371597,10.0
-7.930612758316399,10.0
0.0,0.0
0.0,0.0
-1.5358966297128855,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-1.1138103920810565,0.0
0.0,10.0
0.0,0.0
0.0,0.0
0.0,10.0
0.0,10.0
0.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,8.790210869183856
-10.0,0.0
10.0,0.0
10.0,0.0
8.23263653097108,1.7673634690289202
6.657291925770599,3.3427080742294013
0.0,10.0
-10.0,0.0
10.0,0.0
10.0,0.0
6.530052942390419,0.0
10.0,0.0
4.483278877048536,5.516721122951464
10.0,0.0
-10.0,0.0
10.0,0.0
9.417003535393643,0.5829964646063566
10.0,0.0
10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
6.226732690460661,3.7732673095393388
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
0.0,10.0
0.0,10.0
-10.0,0.0
-10.0,0.0
0.0,0.0
0.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-3.230403382427691,10.0
0.0,10.0
0.0,10.0
10.0,0.0
10.0,0.0
0.0,10.0
-10.0,0.0
0.0,10.0
0.0,0.0
-10.0,0.0
-10.0,0.0
0.0,0.0
0.0,10.0
0.0,10.0
0.0,0.0
-1.7546887985882726,0.0
-0.060812385498067556,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-10.0,0.0
-1.5245611125869232,0.0
-1.3946499677874922,0.0
-2.1954571597093526,0.0
-1.2385642601604498,0.0
0.0,0.0
0.0,10.0
0.0,10.0
0.0,0.0
0.0,0.0
-2.812694265005793,10.0
-7.537152571446036,10.0
-10.0,0.0
-8.47320003845885,10.0
-10.0,0.0
-2.2807083411882907,10.0
-1.1801307194322437,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-5.646850239620459,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-3.2640819626639805,10.0
-4.295464153472923,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-4.26759919979379,10.0
-10.0,0.0
-10.0,0.0
-2.8113071572875548,10.0
-10.0,0.0
-4.722179878065029,10.0
-2.564291498063815,10.0
-5.539894352029983,10.0
-10.0,0.0
-6.109998158806935,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-7.647753746592709,0.0
0.0,0.0
-0.43311036120121216,6.924479710509839
-0.33589893460570863,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
3.5769912582299,6.4230087417701
3.6601003877895466,0.0
2.5475499594244013,7.452450040575599
0.7999384928555386,9.200061507144461
-10.0,10.0
10.0,0.0
-10.0,0.0
-10.0,0.0
9.362862614086493,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-1.411130803987371,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-0.22735006014428194,0.0
0.0,0.0
0.0,10.0
