forward bid,hydrogen production
4.82034085741948,5.17965914258052
0.27833348629206967,9.72166651370793
4.003668886166213,5.996331113833787
4.2688661281466995,5.7311338718533005
10.0,0.0
-0.7445737463646509,0.0
-3.0642864461295174,0.0
-0.2088742932685843,0.0
10.0,0.0
6.634599738573473,0.0
10.0,0.0
7.599489751515929,2.4005102484840712
-10.0,0.0
-10.0,10.0
10.0,0.0
0.0,10.0
0.0,10.0
0.0,10.0
2.809181526019664,7.190818473980336
-10.0,0.0
-10.0,0.0
-10.0,0.0
4.197102831722039,0.40867127753559185
2.3281716353063397,0.0
10.0,0.0
1.9963594954231145,0.0
3.6716061573944936,0.0
10.0,0.0
-6.005994802186107,10.0
-5.68711196022782,10.0
10.0,0.0
10.0,0.0
5.864318730471785,3.0928950236888877
3.0310196121880253,0.0
3.0928950236888877,6.907104976311112
3.1935765905023628,0.0
10.0,0.0
1.1997797609586829,0.0
4.366835877317204,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.352290776955623,0.0
-0.017852156009581677,10.0
0.0,10.0
10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,10.0
-10.0,7.636038114349136
10.0,0.0
9.504252249653092,0.4957477503469079
8.131785864696043,1.8682141353039565
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,10.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
0.0,10.0
-10.0,0.0
-10.0,0.0
7.110716026289031,2.8892839737109686
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-4.602501508463637,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
1.803768348668692,8.196231651331308
5.916299503104572,4.083700496895428
-3.0578990611673014,10.0
-2.6334901972495706,10.0
-10.0,0.0
-10.0,0.0
7.259199630854116,2.7408003691458838
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
5.020732517372618,4.979267482627382
-10.0,0.0
-10.0,0.0
1.4633374738165426,8.536662526183457
-10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
2.236213505638818,7.763786494361182
0.0,10.0
-10.0,0.0
-10.0,0.0
2.0377594863242603,0.0
2.194244021515144,0.0
4.043823637918394,0.0
7.050944779339526,0.0
10.0,0.0
5.874979519249774,0.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,10.0
0.0,10.0
-10.0,10.0
0.0,10.0
10.0,0.0
0.0,10.0
8.197210535710502,1.8027894642894982
-2.367862704001756,0.0
-1.3756999596641446,10.0
-1.2138848510820033,0.0
10.0,0.0
10.0,0.0
10.0,0.0
6.7915423338362935,0.0
5.001542035429343,4.998457964570657
6.107698102688794,3.8923018973112056
5.465936677003893,4.534063322996107
4.3014633203611305,0.0
5.865010005577731,4.134989994422269
3.0464222509303047,0.0
7.807121427694373,0.0
5.736075198052956,4.263924801947044
10.0,0.0
10.0,0.0
3.6265274455367837,6.373472554463216
4.380790131338204,0.0
6.953387179364663,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
3.54481630291583,6.45518369708417
3.180594212148727,0.0
2.0166077391572483,0.0
4.884094840473359,0.0
10.0,0.0
10.0,0.0
8.492725576457062,0.0
10.0,0.0
8.79998029465631,0.0
-10.0,6.186281157730193
6.434198373023676,0.0
5.5421767028009405,4.4578232971990595
6.316252292184965,0.0
7.865947043824422,2.1340529561755783
10.0,0.0
9.233341108189,0.7666588918109998
10.0,0.0
0.0,10.0
0.0,10.0
-1.2916894882549084,10.0
-10.0,10.0
-10.0,0.0
0.0,0.0
-2.0613647689303427,10.0
0.0,10.0
10.0,0.0
8.5152705544943,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.857719120526623,0.1422808794733772
10.0,0.0
7.292466063318058,2.7075339366819424
9.615827616341804,0.3841723836581963
10.0,0.0
10.0,0.0
10.0,0.0
6.986099390932244,3.013900609067756
10.0,0.0
6.247887808881272,3.7521121911187283
10.0,0.0
0.0,10.0
-9.701524009342759,10.0
-7.21603618779682,10.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
5.936883804314123,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
9.921659026831358,0.0
-1.0593378208957756,10.0
0.0,10.0
0.0,10.0
10.0,0.0
-5.745454185034715,6.431464447694979
-4.570635138238879,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
0.0,10.0
0.0,10.0
-10.0,0.0
-10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
10.0,0.0
-10.0,0.0
2.873269708658489,7.126730291341511
3.55819473903649,6.44180526096351
-10.0,0.0
-10.0,0.0
-6.525574177553074,10.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
1.4637302358654605,8.53626976413454
10.0,0.0
1.47246921621899,0.0
10.0,0.0
3.990474498804464,0.0
3.256484191070842,0.0
3.6542820307719275,6.3457179692280725
-10.0,0.0
5.8890373735751345,4.1109626264248655
-10.0,0.0
10.0,0.0
10.0,0.0
-10.0,0.0
-10.0,0.0
8.99150470867189,0.0
0.0,10.0
-1.3329801801389305,10.0
0.0,10.0
0.0,10.0
0.0,10.0
10.0,0.0
10.0,0.0
0.0,0.0
0.0,10.0
0.0,10.0
