forward bid,hydrogen production
9.852941176470587,0.0
9.852941176470587,0.0
9.509803921568627,0.0
8.529411764705882,0.0
7.696078431372549,0.0
5.980392156862745,0.0
7.352941176470589,0.0
6.666666666666666,0.0
9.509803921568627,0.0
8.284313725490197,1.2254901960784306
0.0,9.509803921568627
9.558823529411764,0.0
9.901960784313726,0.0
9.803921568627452,0.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,9.950980392156865
0.0,9.950980392156865
0.0,10.0
0.0,9.362745098039216
9.901960784313726,0.0
9.852941176470587,0.0
9.509803921568627,0.0
8.529411764705882,0.0
7.696078431372549,0.0
5.980392156862745,0.0
7.352941176470589,0.0
6.666666666666666,0.0
9.509803921568627,0.0
9.509803921568627,0.0
9.509803921568627,0.0
9.558823529411764,0.0
0.0,9.901960784313726
9.803921568627452,0.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.950980392156865,0.0
8.235294117647062,1.7156862745098032
0.0,10.0
0.0,9.362745098039216
0.0,9.901960784313726
0.0,9.117647058823529
9.509803921568627,0.0
8.529411764705882,0.0
7.696078431372549,0.0
5.980392156862745,0.0
7.352941176470589,0.0
6.666666666666666,0.0
9.509803921568627,0.0
9.509803921568627,0.0
9.509803921568627,0.0
9.558823529411764,0.0
0.0,9.901960784313726
9.803921568627452,0.0
9.950980392156865,0.0
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.950980392156865,0.0
9.950980392156865,0.0
0.0,10.0
0.0,9.362745098039216
0.0,9.901960784313726
0.0,9.117647058823529
8.03921568627451,1.7156862745098032
8.529411764705882,0.0
7.696078431372549,0.0
5.980392156862745,0.0
7.352941176470589,0.0
6.666666666666666,0.0
9.509803921568627,0.0
9.509803921568627,0.0
9.509803921568627,0.0
9.558823529411764,0.0
9.901960784313726,0.0
0.0,9.803921568627452
7.892156862745097,2.058823529411768
10.0,0.0
10.0,0.0
10.0,0.0
10.0,0.0
9.950980392156865,0.0
9.950980392156865,0.0
10.0,0.0
0.0,9.362745098039216
0.0,9.901960784313726
0.0,9.117647058823529
0.0,9.754901960784313
9.950980392156865,0.0
0.0,7.696078431372549
5.980392156862745,0.0
7.352941176470589,0.0
6.666666666666666,0.0
9.509803921568627,0.0
9.509803921568627,0.0
9.509803921568627,0.0
9.558823529411764,0.0
9.901960784313726,0.0
9.803921568627452,0.0
9.950980392156865,0.0
0.0,10.0
10.0,0.0
10.0,0.0
10.0,0.0
0.0,0.0
0.0,9.950980392156865
10.0,0.0
9.362745098039216,0.0
0.0,9.901960784313726
0.0,9.117647058823529
9.754901960784313,0.0
6.617647058823533,3.3333333333333313
10.0,0.0
